name,agents_average_initial_opinion,technology_success_rate,final_adaption
4_6_8_1,-0.4,0.8,0.019673094779368336
4_6_8_2,-0.4,0.8,0.20339465688542024
4_6_8_3,-0.4,0.8,0.13357914492179163
4_6_8_4,-0.4,0.8,0.24252111657839653
4_6_8_5,-0.4,0.8,0.25836716184162895
0_6_9_0,-0.4,0.9,0.0
0_6_9_1,-0.4,0.9,0.028340148733124956
0_6_9_2,-0.4,0.9,0.20702463272107263
0_6_9_3,-0.4,0.9,0.1351992451967076
0_6_9_4,-0.4,0.9,0.3226080169268694
0_6_9_5,-0.4,0.9,0.2825963164954489
1_6_9_0,-0.4,0.9,0.0
1_6_9_1,-0.4,0.9,0.03160083562714154
1_6_9_2,-0.4,0.9,0.41763739641978725
1_6_9_3,-0.4,0.9,0.5357566056576327
1_6_9_4,-0.4,0.9,0.21007383865161167
1_6_9_5,-0.4,0.9,0.35605175011983853
2_6_9_0,-0.4,0.9,0.0
2_6_9_1,-0.4,0.9,0.02963469524920349
2_6_9_2,-0.4,0.9,0.10507503999916426
2_6_9_3,-0.4,0.9,0.15041078246273723
2_6_9_4,-0.4,0.9,0.1445608740298941
2_6_9_5,-0.4,0.9,0.1917796074574364
3_6_9_0,-0.4,0.9,0.0
3_6_9_1,-0.4,0.9,0.00955402845583396
3_6_9_2,-0.4,0.9,0.211364045304829
3_6_9_3,-0.4,0.9,0.2511416510005831
3_6_9_4,-0.4,0.9,0.32622392622191265
3_6_9_5,-0.4,0.9,0.38555938826782676
4_6_9_0,-0.4,0.9,0.0
4_6_9_1,-0.4,0.9,0.019673094779368336
4_6_9_2,-0.4,0.9,0.2048925175944612
4_6_9_3,-0.4,0.9,0.265339773617644
4_6_9_4,-0.4,0.9,0.30075540834402714
4_6_9_5,-0.4,0.9,0.3243503919221781
0_6_10_0,-0.4,1.0,0.0
0_6_10_1,-0.4,1.0,0.028340148733124956
0_6_10_2,-0.4,1.0,0.20657191580374548
0_6_10_3,-0.4,1.0,0.20659500089642674
0_6_10_4,-0.4,1.0,0.3325674861489799
0_6_10_5,-0.4,1.0,0.2826034341541459
1_6_10_0,-0.4,1.0,0.0
1_6_10_1,-0.4,1.0,0.20130458627842138
1_6_10_2,-0.4,1.0,0.40940519561039745
1_6_10_3,-0.4,1.0,0.5337184025944017
1_6_10_4,-0.4,1.0,0.21120124607872495
1_6_10_5,-0.4,1.0,0.4148905711398584
2_6_10_0,-0.4,1.0,0.0
2_6_10_1,-0.4,1.0,0.02963469524920349
2_6_10_2,-0.4,1.0,0.10358647090952217
2_6_10_3,-0.4,1.0,0.22415240310020046
2_6_10_4,-0.4,1.0,0.14359397595683643
2_6_10_5,-0.4,1.0,0.22280095833978478
3_6_10_0,-0.4,1.0,0.0
3_6_10_1,-0.4,1.0,0.00955402845583396
3_6_10_2,-0.4,1.0,0.313075914477069
3_6_10_3,-0.4,1.0,0.3387125872963299
3_6_10_4,-0.4,1.0,0.31684357240068783
3_6_10_5,-0.4,1.0,0.40955844464616453
4_6_10_0,-0.4,1.0,0.0
4_6_10_1,-0.4,1.0,0.019673094779368336
4_6_10_2,-0.4,1.0,0.3060504593150073
4_6_10_3,-0.4,1.0,0.27576709249660514
4_6_10_4,-0.4,1.0,0.2983364089763702
4_6_10_5,-0.4,1.0,0.3227035307395902
0_7_0_0,-0.3,0.0,0.050612728784773464
0_7_0_1,-0.3,0.0,0.02871070007994885
0_7_0_2,-0.3,0.0,0.02910675182555497
0_7_0_3,-0.3,0.0,0.032366916753596285
0_7_0_4,-0.3,0.0,0.0009448680200780083
0_7_0_5,-0.3,0.0,0.0032047227252380963
1_7_0_0,-0.3,0.0,0.0
1_7_0_1,-0.3,0.0,0.006963818459786733
1_7_0_2,-0.3,0.0,3.741389385170044e-05
1_7_0_3,-0.3,0.0,0.0009490804174488419
1_7_0_4,-0.3,0.0,0.00021370279612338135
1_7_0_5,-0.3,0.0,0.005404357691434476
2_7_0_0,-0.3,0.0,0.03321266462877486
2_7_0_1,-0.3,0.0,0.02804689400512011
2_7_0_2,-0.3,0.0,0.03592177398137351
2_7_0_3,-0.3,0.0,0.021218499709341948
2_7_0_4,-0.3,0.0,0.002058511321255652
2_7_0_5,-0.3,0.0,0.03110799343575669
3_7_0_0,-0.3,0.0,0.019673094779368336
3_7_0_1,-0.3,0.0,0.050612728784773464
3_7_0_2,-0.3,0.0,0.0009419260091353276
3_7_0_3,-0.3,0.0,0.020855172108704755
3_7_0_4,-0.3,0.0,0.022036864182998772
3_7_0_5,-0.3,0.0,0.0039345627041288715
4_7_0_0,-0.3,0.0,0.00955402845583396
4_7_0_1,-0.3,0.0,0.031435272579505694
4_7_0_2,-0.3,0.0,2.398083666951802e-05
4_7_0_3,-0.3,0.0,0.022654404864073035
4_7_0_4,-0.3,0.0,0.021502401096334077
4_7_0_5,-0.3,0.0,0.02767744469173561
0_7_1_0,-0.3,0.1,0.050612728784773464
0_7_1_1,-0.3,0.1,0.02871070007994885
0_7_1_2,-0.3,0.1,0.023104280523217974
0_7_1_3,-0.3,0.1,0.030728643150993606
0_7_1_4,-0.3,0.1,0.0008042278748578339
0_7_1_5,-0.3,0.1,0.0033870827819101066
1_7_1_0,-0.3,0.1,0.0
1_7_1_1,-0.3,0.1,0.009652938666206708
1_7_1_2,-0.3,0.1,5.403371814509965e-05
1_7_1_3,-0.3,0.1,0.0007860276132665976
1_7_1_4,-0.3,0.1,0.0002587869777060667
1_7_1_5,-0.3,0.1,0.006267887639996811
2_7_1_0,-0.3,0.1,0.03321266462877486
2_7_1_1,-0.3,0.1,0.02804689400512011
2_7_1_2,-0.3,0.1,0.03188083511389195
2_7_1_3,-0.3,0.1,0.021663345032270333
2_7_1_4,-0.3,0.1,0.0034494431445447407
2_7_1_5,-0.3,0.1,0.02080827014610936
3_7_1_0,-0.3,0.1,0.019673094779368336
3_7_1_1,-0.3,0.1,0.050612728784773464
3_7_1_2,-0.3,0.1,0.0009589825467176582
3_7_1_3,-0.3,0.1,0.021008084977560102
3_7_1_4,-0.3,0.1,0.021944836698035274
3_7_1_5,-0.3,0.1,0.00323582385284205
4_7_1_0,-0.3,0.1,0.00955402845583396
4_7_1_1,-0.3,0.1,0.031435272579505694
4_7_1_2,-0.3,0.1,5.201966413285369e-05
4_7_1_3,-0.3,0.1,0.026628632838683122
4_7_1_4,-0.3,0.1,0.023891466311525122
4_7_1_5,-0.3,0.1,0.030127917009204586
0_7_2_0,-0.3,0.2,0.050612728784773464
0_7_2_1,-0.3,0.2,0.02871070007994885
0_7_2_2,-0.3,0.2,0.02193696035175126
0_7_2_3,-0.3,0.2,0.025934344430742468
0_7_2_4,-0.3,0.2,0.0010261737750010833
0_7_2_5,-0.3,0.2,0.003523334909064476
1_7_2_0,-0.3,0.2,0.0
1_7_2_1,-0.3,0.2,0.009652938666206708
1_7_2_2,-0.3,0.2,8.868446230334024e-05
1_7_2_3,-0.3,0.2,0.0014307522693624741
1_7_2_4,-0.3,0.2,0.0008095995896869317
1_7_2_5,-0.3,0.2,0.004313453070836708
2_7_2_0,-0.3,0.2,0.03321266462877486
2_7_2_1,-0.3,0.2,0.022068441695971837
2_7_2_2,-0.3,0.2,0.02597403750284724
2_7_2_3,-0.3,0.2,0.02149478583898725
2_7_2_4,-0.3,0.2,0.0028257197898431956
2_7_2_5,-0.3,0.2,0.01972045111817958
3_7_2_0,-0.3,0.2,0.019673094779368336
3_7_2_1,-0.3,0.2,0.050612728784773464
3_7_2_2,-0.3,0.2,0.001477796851111422
3_7_2_3,-0.3,0.2,0.022119668367979888
3_7_2_4,-0.3,0.2,0.023008394226579132
3_7_2_5,-0.3,0.2,0.002612593921538377
4_7_2_0,-0.3,0.2,0.00955402845583396
4_7_2_1,-0.3,0.2,0.031435272579505694
4_7_2_2,-0.3,0.2,5.9389683782163605e-05
4_7_2_3,-0.3,0.2,0.020724268469752935
4_7_2_4,-0.3,0.2,0.02214624254348742
4_7_2_5,-0.3,0.2,0.02172780170394284
0_7_3_0,-0.3,0.3,0.050612728784773464
0_7_3_1,-0.3,0.3,0.02871070007994885
0_7_3_2,-0.3,0.3,0.014704620486207047
0_7_3_3,-0.3,0.3,0.024386721823850897
0_7_3_4,-0.3,0.3,0.0007625571744403006
0_7_3_5,-0.3,0.3,0.0033596559898034194
1_7_3_0,-0.3,0.3,0.0
1_7_3_1,-0.3,0.3,0.011643154034930544
1_7_3_2,-0.3,0.3,0.00012585835441265747
1_7_3_3,-0.3,0.3,0.0007806086230316503
1_7_3_4,-0.3,0.3,0.00032849983558338883
1_7_3_5,-0.3,0.3,0.005162570785416242
2_7_3_0,-0.3,0.3,0.03321266462877486
2_7_3_1,-0.3,0.3,0.013742452866284411
2_7_3_2,-0.3,0.3,0.019149717028788447
2_7_3_3,-0.3,0.3,0.004139917546024212
2_7_3_4,-0.3,0.3,0.0024168793200105686
2_7_3_5,-0.3,0.3,0.014175065754469042
3_7_3_0,-0.3,0.3,0.019673094779368336
3_7_3_1,-0.3,0.3,0.050612728784773464
3_7_3_2,-0.3,0.3,0.002504134366111785
3_7_3_3,-0.3,0.3,0.020832240867499623
3_7_3_4,-0.3,0.3,0.022159680665180533
3_7_3_5,-0.3,0.3,0.004646267862395416
4_7_3_0,-0.3,0.3,0.00955402845583396
4_7_3_1,-0.3,0.3,0.031435272579505694
4_7_3_2,-0.3,0.3,0.00012071595847533343
4_7_3_3,-0.3,0.3,0.02254987727596286
4_7_3_4,-0.3,0.3,0.015571974059291277
4_7_3_5,-0.3,0.3,0.02656011074995824
0_7_4_0,-0.3,0.4,0.050612728784773464
0_7_4_1,-0.3,0.4,0.014938404626998742
0_7_4_2,-0.3,0.4,0.01533117590642498
0_7_4_3,-0.3,0.4,0.02350140884867474
0_7_4_4,-0.3,0.4,0.0013709686365682137
0_7_4_5,-0.3,0.4,0.0033415163865153385
1_7_4_0,-0.3,0.4,0.0
1_7_4_1,-0.3,0.4,0.01258983031629896
1_7_4_2,-0.3,0.4,0.0001647968265363035
1_7_4_3,-0.3,0.4,0.0020972953249518253
1_7_4_4,-0.3,0.4,0.0012959326310157772
1_7_4_5,-0.3,0.4,0.0031950159726379193
2_7_4_0,-0.3,0.4,0.03321266462877486
2_7_4_1,-0.3,0.4,0.007130545982103575
2_7_4_2,-0.3,0.4,0.019729721074257762
2_7_4_3,-0.3,0.4,0.008167152918029679
2_7_4_4,-0.3,0.4,0.0032026471955647427
2_7_4_5,-0.3,0.4,0.010129044076331925
3_7_4_0,-0.3,0.4,0.019673094779368336
3_7_4_1,-0.3,0.4,0.050612728784773464
3_7_4_2,-0.3,0.4,0.0030737087890574054
3_7_4_3,-0.3,0.4,0.0201151629468711
3_7_4_4,-0.3,0.4,0.009584491307048427
3_7_4_5,-0.3,0.4,0.0032071117721714955
4_7_4_0,-0.3,0.4,0.00955402845583396
4_7_4_1,-0.3,0.4,0.031618044952412584
4_7_4_2,-0.3,0.4,0.00039320544826122484
4_7_4_3,-0.3,0.4,0.018377370036815294
4_7_4_4,-0.3,0.4,0.016675659306487546
4_7_4_5,-0.3,0.4,0.032806690809487206
0_7_5_0,-0.3,0.5,0.050612728784773464
0_7_5_1,-0.3,0.5,0.006398965956581484
0_7_5_2,-0.3,0.5,0.015767653136277825
0_7_5_3,-0.3,0.5,0.02385501273021881
0_7_5_4,-0.3,0.5,0.0014127582411526264
0_7_5_5,-0.3,0.5,0.002513601894513394
1_7_5_0,-0.3,0.5,0.0
1_7_5_1,-0.3,0.5,0.01238732305738276
1_7_5_2,-0.3,0.5,0.00017048058891761515
1_7_5_3,-0.3,0.5,0.0019070535644045087
1_7_5_4,-0.3,0.5,0.00508917984323214
1_7_5_5,-0.3,0.5,0.007074448335276249
2_7_5_0,-0.3,0.5,0.03321266462877486
2_7_5_1,-0.3,0.5,0.008054781965281341
2_7_5_2,-0.3,0.5,0.019523359942693455
2_7_5_3,-0.3,0.5,0.004333765695003993
2_7_5_4,-0.3,0.5,0.005476875411875404
2_7_5_5,-0.3,0.5,0.014501404317773161
3_7_5_0,-0.3,0.5,0.019673094779368336
3_7_5_1,-0.3,0.5,0.050612728784773464
3_7_5_2,-0.3,0.5,0.005528496887855407
3_7_5_3,-0.3,0.5,0.013986058536870979
3_7_5_4,-0.3,0.5,0.009880460973274805
3_7_5_5,-0.3,0.5,0.005633100552885312
4_7_5_0,-0.3,0.5,0.00955402845583396
4_7_5_1,-0.3,0.5,0.0309576238193614
4_7_5_2,-0.3,0.5,0.000176886094661376
4_7_5_3,-0.3,0.5,0.030793233098228477
4_7_5_4,-0.3,0.5,0.008751521817068075
4_7_5_5,-0.3,0.5,0.015305326963747588
0_7_6_0,-0.3,0.6,0.050612728784773464
0_7_6_1,-0.3,0.6,0.006648297897727537
0_7_6_2,-0.3,0.6,0.01625188398581183
0_7_6_3,-0.3,0.6,0.004291909593784078
0_7_6_4,-0.3,0.6,0.006064095598606088
0_7_6_5,-0.3,0.6,0.004528906133846788
1_7_6_0,-0.3,0.6,0.0
1_7_6_1,-0.3,0.6,0.014067148691040678
1_7_6_2,-0.3,0.6,0.00011275245561198443
1_7_6_3,-0.3,0.6,0.0019444572626854506
1_7_6_4,-0.3,0.6,0.0023670617270761377
1_7_6_5,-0.3,0.6,0.0010151485562872892
2_7_6_0,-0.3,0.6,0.03321266462877486
2_7_6_1,-0.3,0.6,0.006188123453698138
2_7_6_2,-0.3,0.6,0.020258703965898833
2_7_6_3,-0.3,0.6,0.010962104100599012
2_7_6_4,-0.3,0.6,0.004968150529499952
2_7_6_5,-0.3,0.6,0.021073172468690983
3_7_6_0,-0.3,0.6,0.019673094779368336
3_7_6_1,-0.3,0.6,0.04813985656659901
3_7_6_2,-0.3,0.6,0.003522639091651359
3_7_6_3,-0.3,0.6,0.0017511617244859838
3_7_6_4,-0.3,0.6,0.012792372258139142
3_7_6_5,-0.3,0.6,0.004762438780421572
4_7_6_0,-0.3,0.6,0.00955402845583396
4_7_6_1,-0.3,0.6,0.03058487019224305
4_7_6_2,-0.3,0.6,5.931065860366071e-05
4_7_6_3,-0.3,0.6,0.008731551979172308
4_7_6_4,-0.3,0.6,0.03355477565776357
4_7_6_5,-0.3,0.6,0.006215226704195594
0_7_7_0,-0.3,0.7,0.050612728784773464
0_7_7_1,-0.3,0.7,0.007347418192144441
0_7_7_2,-0.3,0.7,0.016373766151243495
0_7_7_3,-0.3,0.7,0.011584276036111138
0_7_7_4,-0.3,0.7,0.030762110075053188
0_7_7_5,-0.3,0.7,0.019596440806197178
1_7_7_0,-0.3,0.7,0.0
1_7_7_1,-0.3,0.7,0.014343947546712168
1_7_7_2,-0.3,0.7,0.0003346596315284169
1_7_7_3,-0.3,0.7,0.0129864396553538
1_7_7_4,-0.3,0.7,0.0523991521266088
1_7_7_5,-0.3,0.7,0.029163344465772907
2_7_7_0,-0.3,0.7,0.03321266462877486
2_7_7_1,-0.3,0.7,0.006532216680947788
2_7_7_2,-0.3,0.7,0.020394898283088797
2_7_7_3,-0.3,0.7,0.009157229126662565
2_7_7_4,-0.3,0.7,0.005276743873153555
2_7_7_5,-0.3,0.7,0.01109545442710886
3_7_7_0,-0.3,0.7,0.019673094779368336
3_7_7_1,-0.3,0.7,0.04813985656659901
3_7_7_2,-0.3,0.7,0.003690819610956082
3_7_7_3,-0.3,0.7,0.04224307461421808
3_7_7_4,-0.3,0.7,0.015807116135712233
3_7_7_5,-0.3,0.7,0.08742682908729063
4_7_7_0,-0.3,0.7,0.00955402845583396
4_7_7_1,-0.3,0.7,0.01927408925338174
4_7_7_2,-0.3,0.7,0.013283640857724125
4_7_7_3,-0.3,0.7,0.05848765984159145
4_7_7_4,-0.3,0.7,0.018202091769146153
4_7_7_5,-0.3,0.7,0.07320931179318796
0_7_8_0,-0.3,0.8,0.050612728784773464
0_7_8_1,-0.3,0.8,0.21004441684725242
0_7_8_2,-0.3,0.8,0.20565453859177169
0_7_8_3,-0.3,0.8,0.26268937173482554
0_7_8_4,-0.3,0.8,0.3923857806131399
0_7_8_5,-0.3,0.8,0.33624244121821123
1_7_8_0,-0.3,0.8,0.0
1_7_8_1,-0.3,0.8,0.43825755358775687
1_7_8_2,-0.3,0.8,0.619000602036187
1_7_8_3,-0.3,0.8,0.4728779100640057
1_7_8_4,-0.3,0.8,0.2757497861012928
1_7_8_5,-0.3,0.8,0.3911295371443504
2_7_8_0,-0.3,0.8,0.03321266462877486
2_7_8_1,-0.3,0.8,0.37923836872883665
2_7_8_2,-0.3,0.8,0.19867475555183
2_7_8_3,-0.3,0.8,0.30100128976744905
2_7_8_4,-0.3,0.8,0.23351050950838925
2_7_8_5,-0.3,0.8,0.2486505997961892
3_7_8_0,-0.3,0.8,0.019673094779368336
3_7_8_1,-0.3,0.8,0.04813985656659901
3_7_8_2,-0.3,0.8,0.3104264513935374
3_7_8_3,-0.3,0.8,0.3828412364192568
3_7_8_4,-0.3,0.8,0.40535189533815097
3_7_8_5,-0.3,0.8,0.4385276283104128
4_7_8_0,-0.3,0.8,0.00955402845583396
4_7_8_1,-0.3,0.8,0.20052721896465917
4_7_8_2,-0.3,0.8,0.5050675288246337
4_7_8_3,-0.3,0.8,0.36306562420518024
4_7_8_4,-0.3,0.8,0.33529426714123395
4_7_8_5,-0.3,0.8,0.3890823351859823
0_7_9_0,-0.3,0.9,0.050612728784773464
0_7_9_1,-0.3,0.9,0.2057254790328912
0_7_9_2,-0.3,0.9,0.31006194200100995
0_7_9_3,-0.3,0.9,0.4092991828036249
0_7_9_4,-0.3,0.9,0.417522952408084
0_7_9_5,-0.3,0.9,0.3855322926819368
1_7_9_0,-0.3,0.9,0.0
1_7_9_1,-0.3,0.9,0.6142129999211872
1_7_9_2,-0.3,0.9,0.6250143576472532
1_7_9_3,-0.3,0.9,0.5995922145615351
1_7_9_4,-0.3,0.9,0.33462971480665826
1_7_9_5,-0.3,0.9,0.480936770649197
2_7_9_0,-0.3,0.9,0.03321266462877486
2_7_9_1,-0.3,0.9,0.4143277098362821
2_7_9_2,-0.3,0.9,0.30364774755702656
2_7_9_3,-0.3,0.9,0.37374557181265883
2_7_9_4,-0.3,0.9,0.37887289731069307
2_7_9_5,-0.3,0.9,0.3037144328993693
3_7_9_0,-0.3,0.9,0.019673094779368336
3_7_9_1,-0.3,0.9,0.21265570749897206
3_7_9_2,-0.3,0.9,0.4332989633026382
3_7_9_3,-0.3,0.9,0.4669410973187307
3_7_9_4,-0.3,0.9,0.425505380661112
3_7_9_5,-0.3,0.9,0.4488597481256644
4_7_9_0,-0.3,0.9,0.00955402845583396
4_7_9_1,-0.3,0.9,0.20936669052717546
4_7_9_2,-0.3,0.9,0.6194858963184741
4_7_9_3,-0.3,0.9,0.46903021897140723
4_7_9_4,-0.3,0.9,0.43605258130369806
4_7_9_5,-0.3,0.9,0.4025957327681957
0_7_10_0,-0.3,1.0,0.050612728784773464
0_7_10_1,-0.3,1.0,0.2039865415584683
0_7_10_2,-0.3,1.0,0.30880975872812233
0_7_10_3,-0.3,1.0,0.5493136063896391
0_7_10_4,-0.3,1.0,0.469704955226432
0_7_10_5,-0.3,1.0,0.428750786775486
1_7_10_0,-0.3,1.0,0.0
1_7_10_1,-0.3,1.0,0.607396637770193
1_7_10_2,-0.3,1.0,0.6285446933238347
1_7_10_3,-0.3,1.0,0.5938684927234635
1_7_10_4,-0.3,1.0,0.38733981813411655
1_7_10_5,-0.3,1.0,0.48004323760875295
2_7_10_0,-0.3,1.0,0.03321266462877486
2_7_10_1,-0.3,1.0,0.41539690146554314
2_7_10_2,-0.3,1.0,0.41716134115042114
2_7_10_3,-0.3,1.0,0.44143896220900103
2_7_10_4,-0.3,1.0,0.42182889077396246
2_7_10_5,-0.3,1.0,0.32086828790091243
3_7_10_0,-0.3,1.0,0.019673094779368336
3_7_10_1,-0.3,1.0,0.20681160862058723
3_7_10_2,-0.3,1.0,0.41016762129560325
3_7_10_3,-0.3,1.0,0.4605374346950095
3_7_10_4,-0.3,1.0,0.4624694685659238
3_7_10_5,-0.3,1.0,0.44195550958094026
4_7_10_0,-0.3,1.0,0.00955402845583396
4_7_10_1,-0.3,1.0,0.20139449906853513
4_7_10_2,-0.3,1.0,0.6098192479170582
4_7_10_3,-0.3,1.0,0.4689368727874014
4_7_10_4,-0.3,1.0,0.5697787537812007
4_7_10_5,-0.3,1.0,0.44002593428375164
0_8_0_0,-0.2,0.0,0.00010061197685097003
0_8_0_1,-0.2,0.0,5.825315736125497e-07
0_8_0_2,-0.2,0.0,0.0008882854462458385
0_8_0_3,-0.2,0.0,5.1914058627503525e-05
0_8_0_4,-0.2,0.0,1.1619035149258482e-05
0_8_0_5,-0.2,0.0,0.0017533238840820263
1_8_0_0,-0.2,0.0,0.054898051453563614
1_8_0_1,-0.2,0.0,1.2194488123103838e-10
1_8_0_2,-0.2,0.0,5.915496543225789e-05
1_8_0_3,-0.2,0.0,0.00022542248837594483
1_8_0_4,-0.2,0.0,9.180923946581175e-05
1_8_0_5,-0.2,0.0,0.00038113729340720183
2_8_0_0,-0.2,0.0,0.0002600584711373246
2_8_0_1,-0.2,0.0,2.2775182351698956e-07
2_8_0_2,-0.2,0.0,0.0014659612856753334
2_8_0_3,-0.2,0.0,0.0006865810307230322
2_8_0_4,-0.2,0.0,0.0009800981920433211
2_8_0_5,-0.2,0.0,0.0015731867404892325
3_8_0_0,-0.2,0.0,0.007739113798899074
3_8_0_1,-0.2,0.0,0.023386012954774046
3_8_0_2,-0.2,0.0,3.0902156986412886e-05
3_8_0_3,-0.2,0.0,0.0028123528640568965
3_8_0_4,-0.2,0.0,0.0014819722902776407
3_8_0_5,-0.2,0.0,5.523653405989567e-06
4_8_0_0,-0.2,0.0,0.0029383636781112952
4_8_0_1,-0.2,0.0,0.0004155869808034946
4_8_0_2,-0.2,0.0,1.920470043394145e-14
4_8_0_3,-0.2,0.0,1.628607460888445e-06
4_8_0_4,-0.2,0.0,0.001108216549331088
4_8_0_5,-0.2,0.0,0.0018421659145308987
0_8_1_0,-0.2,0.1,0.00010061197685097003
0_8_1_1,-0.2,0.1,8.313430488629253e-07
0_8_1_2,-0.2,0.1,0.0010370451782107553
0_8_1_3,-0.2,0.1,8.28049327297773e-05
0_8_1_4,-0.2,0.1,1.564652403440054e-05
0_8_1_5,-0.2,0.1,0.0019064288902945602
1_8_1_0,-0.2,0.1,0.054898051453563614
1_8_1_1,-0.2,0.1,1.252062132952519e-11
1_8_1_2,-0.2,0.1,2.9800553093810795e-05
1_8_1_3,-0.2,0.1,8.30268513694238e-05
1_8_1_4,-0.2,0.1,0.00019341864265966222
1_8_1_5,-0.2,0.1,0.0004905371187462712
2_8_1_0,-0.2,0.1,0.0002600584711373246
2_8_1_1,-0.2,0.1,2.7572202753958617e-07
2_8_1_2,-0.2,0.1,0.001779091852117366
2_8_1_3,-0.2,0.1,0.0010189587116447888
2_8_1_4,-0.2,0.1,0.0007933958080397591
2_8_1_5,-0.2,0.1,0.0020023824923875197
3_8_1_0,-0.2,0.1,0.007739113798899074
3_8_1_1,-0.2,0.1,0.023386012954774046
3_8_1_2,-0.2,0.1,3.3765346064162996e-05
3_8_1_3,-0.2,0.1,0.0040999866599227145
3_8_1_4,-0.2,0.1,0.0014586035975121634
3_8_1_5,-0.2,0.1,6.626883531899883e-06
4_8_1_0,-0.2,0.1,0.0029383636781112952
4_8_1_1,-0.2,0.1,0.0004613143412587085
4_8_1_2,-0.2,0.1,6.089782931852424e-13
4_8_1_3,-0.2,0.1,1.8049690435488995e-06
4_8_1_4,-0.2,0.1,0.001182790392367666
4_8_1_5,-0.2,0.1,0.0030559830606560145
0_8_2_0,-0.2,0.2,0.00010061197685097003
0_8_2_1,-0.2,0.2,8.932021145521478e-07
0_8_2_2,-0.2,0.2,0.0012589605933872275
0_8_2_3,-0.2,0.2,0.0001937388546031166
0_8_2_4,-0.2,0.2,3.647779634787874e-05
0_8_2_5,-0.2,0.2,0.0020746244660196428
1_8_2_0,-0.2,0.2,0.054898051453563614
1_8_2_1,-0.2,0.2,1.1710252156557855e-11
1_8_2_2,-0.2,0.2,2.2953721938805567e-06
1_8_2_3,-0.2,0.2,2.8548860617883213e-07
1_8_2_4,-0.2,0.2,8.451068236729552e-05
1_8_2_5,-0.2,0.2,0.00015757756870950798
2_8_2_0,-0.2,0.2,0.0002600584711373246
2_8_2_1,-0.2,0.2,7.749188414528042e-08
2_8_2_2,-0.2,0.2,0.0018243578406811917
2_8_2_3,-0.2,0.2,0.001370426236499667
2_8_2_4,-0.2,0.2,0.0011881165773343623
2_8_2_5,-0.2,0.2,0.002565135939059413
3_8_2_0,-0.2,0.2,0.007739113798899074
3_8_2_1,-0.2,0.2,0.02322558583396564
3_8_2_2,-0.2,0.2,0.00016080146168692995
3_8_2_3,-0.2,0.2,0.0024984407569240905
3_8_2_4,-0.2,0.2,0.002024909497248694
3_8_2_5,-0.2,0.2,3.85216726639712e-05
4_8_2_0,-0.2,0.2,0.0029383636781112952
4_8_2_1,-0.2,0.2,0.0008263530099123585
4_8_2_2,-0.2,0.2,9.003572624826224e-13
4_8_2_3,-0.2,0.2,1.8878328968429116e-06
4_8_2_4,-0.2,0.2,0.0011769434496264899
4_8_2_5,-0.2,0.2,0.0021044470175703624
0_8_3_0,-0.2,0.3,0.00010061197685097003
0_8_3_1,-0.2,0.3,1.386823433242611e-06
0_8_3_2,-0.2,0.3,0.0022144412253425672
0_8_3_3,-0.2,0.3,3.757163060621472e-05
0_8_3_4,-0.2,0.3,4.7512886371314916e-05
0_8_3_5,-0.2,0.3,0.0016784869525489734
1_8_3_0,-0.2,0.3,0.054898051453563614
1_8_3_1,-0.2,0.3,1.3078914363228704e-10
1_8_3_2,-0.2,0.3,4.531947867689651e-06
1_8_3_3,-0.2,0.3,4.34803090295524e-07
1_8_3_4,-0.2,0.3,0.000822570339602319
1_8_3_5,-0.2,0.3,0.00024074692413656406
2_8_3_0,-0.2,0.3,0.0002600584711373246
2_8_3_1,-0.2,0.3,8.305989733845107e-08
2_8_3_2,-0.2,0.3,0.0004473346492209559
2_8_3_3,-0.2,0.3,0.0014818066509747567
2_8_3_4,-0.2,0.3,0.0011751458438608439
2_8_3_5,-0.2,0.3,0.0031051766801185694
3_8_3_0,-0.2,0.3,0.007739113798899074
3_8_3_1,-0.2,0.3,0.02235294116186834
3_8_3_2,-0.2,0.3,0.00019186602701438623
3_8_3_3,-0.2,0.3,0.002338668761567064
3_8_3_4,-0.2,0.3,0.0026765098768053407
3_8_3_5,-0.2,0.3,3.1818360240075e-05
4_8_3_0,-0.2,0.3,0.0029383636781112952
4_8_3_1,-0.2,0.3,0.0013538366177767395
4_8_3_2,-0.2,0.3,3.69558282941722e-12
4_8_3_3,-0.2,0.3,5.790051099315812e-06
4_8_3_4,-0.2,0.3,0.001240817288264039
4_8_3_5,-0.2,0.3,0.0006646530487276473
0_8_4_0,-0.2,0.4,0.00010023695645011257
0_8_4_1,-0.2,0.4,1.2507598048227934e-06
0_8_4_2,-0.2,0.4,0.0025954373084517467
0_8_4_3,-0.2,0.4,0.00015055523255660838
0_8_4_4,-0.2,0.4,0.00013976416549168544
0_8_4_5,-0.2,0.4,0.0021334443109087115
1_8_4_0,-0.2,0.4,0.054898051453563614
1_8_4_1,-0.2,0.4,2.6886087876283905e-11
1_8_4_2,-0.2,0.4,4.171325197704627e-05
1_8_4_3,-0.2,0.4,1.8772748030879798e-06
1_8_4_4,-0.2,0.4,0.0009103780954104805
1_8_4_5,-0.2,0.4,0.0005436624958477671
2_8_4_0,-0.2,0.4,0.0002571823288178498
2_8_4_1,-0.2,0.4,1.2257182773463269e-06
2_8_4_2,-0.2,0.4,0.00048444560389071355
2_8_4_3,-0.2,0.4,0.001257707112524621
2_8_4_4,-0.2,0.4,0.0012684520616160877
