name,agents_average_initial_opinion,technology_success_rate,final_adaption
2_11_4,0.1,0.4,0.0005958927184740902
3_11_4,0.1,0.4,8.809703603518035e-06
4_11_4,0.1,0.4,1.1640599540161857e-06
0_11_5,0.1,0.5,0.0014734222975371955
1_11_5,0.1,0.5,0.004446179537023661
2_11_5,0.1,0.5,0.0013309176615478072
3_11_5,0.1,0.5,0.0001035833107094352
4_11_5,0.1,0.5,0.002025080600681604
0_11_6,0.1,0.6,0.000592071786618424
1_11_6,0.1,0.6,0.006468603125079386
2_11_6,0.1,0.6,0.001097593802503521
3_11_6,0.1,0.6,0.0011746454558758178
4_11_6,0.1,0.6,0.0035032969782183357
0_11_7,0.1,0.7,0.07524245395115024
1_11_7,0.1,0.7,0.10196032431238503
2_11_7,0.1,0.7,0.0789744543518209
3_11_7,0.1,0.7,0.05534178792145404
4_11_7,0.1,0.7,0.02342708276816797
0_11_8,0.1,0.8,0.9599999999989074
1_11_8,0.1,0.8,0.9999953787943772
2_11_8,0.1,0.8,0.9911381062662583
3_11_8,0.1,0.8,0.9999917054103636
4_11_8,0.1,0.8,0.9999999999984609
0_11_9,0.1,0.9,0.9993223468078964
1_11_9,0.1,0.9,0.9999986381478675
2_11_9,0.1,0.9,0.9909915331218812
3_11_9,0.1,0.9,0.9994887816746137
4_11_9,0.1,0.9,0.9999999931577863
0_11_10,0.1,1.0,0.9999489498157843
1_11_10,0.1,1.0,0.9999845451435585
2_11_10,0.1,1.0,0.9909194787732968
3_11_10,0.1,1.0,0.9999425961627761
4_11_10,0.1,1.0,0.9999991075178429
0_12_0,0.2,0.0,7.588890901738106e-07
1_12_0,0.2,0.0,1.2617553126293495e-09
2_12_0,0.2,0.0,2.62729061061475e-09
3_12_0,0.2,0.0,8.560303649364426e-09
4_12_0,0.2,0.0,3.823188478087021e-09
0_12_1,0.2,0.1,0.000303919713485592
1_12_1,0.2,0.1,4.084755662263132e-09
2_12_1,0.2,0.1,7.382453963346461e-07
3_12_1,0.2,0.1,1.1535795189808303e-08
4_12_1,0.2,0.1,3.9267552690562096e-07
0_12_2,0.2,0.2,2.0776018818187554e-05
1_12_2,0.2,0.2,1.679450922509079e-07
2_12_2,0.2,0.2,1.7343546185500998e-06
3_12_2,0.2,0.2,3.87993334582787e-08
4_12_2,0.2,0.2,2.372215156099945e-05
0_12_3,0.2,0.3,3.447084411526462e-05
1_12_3,0.2,0.3,0.0006059990183541722
2_12_3,0.2,0.3,2.7655057335954864e-07
3_12_3,0.2,0.3,4.413462702053294e-06
4_12_3,0.2,0.3,0.00016616449646764825
0_12_4,0.2,0.4,0.0036290241098863845
1_12_4,0.2,0.4,6.123288773458307e-05
2_12_4,0.2,0.4,0.00016092073115636914
3_12_4,0.2,0.4,0.0008658447608124774
4_12_4,0.2,0.4,0.00010766606125795519
0_12_5,0.2,0.5,0.00651586462752784
1_12_5,0.2,0.5,0.0020133363839619223
2_12_5,0.2,0.5,0.0014236371132927768
3_12_5,0.2,0.5,0.0009035578365108273
4_12_5,0.2,0.5,0.0034039930421974497
0_12_6,0.2,0.6,0.009653357548732179
1_12_6,0.2,0.6,0.004629094711046064
2_12_6,0.2,0.6,0.005689846686359495
3_12_6,0.2,0.6,0.0003920473991899147
4_12_6,0.2,0.6,0.020618656094986712
0_12_7,0.2,0.7,0.13457878001144108
1_12_7,0.2,0.7,0.10229417071213986
2_12_7,0.2,0.7,0.12806144914765943
3_12_7,0.2,0.7,0.1306111009235077
4_12_7,0.2,0.7,0.10263951937696203
0_12_8,0.2,0.8,1.0
1_12_8,0.2,0.8,0.99
2_12_8,0.2,0.8,1.0
3_12_8,0.2,0.8,0.9900000000000001
4_12_8,0.2,0.8,1.0
0_12_9,0.2,0.9,1.0
1_12_9,0.2,0.9,0.99
2_12_9,0.2,0.9,1.0
3_12_9,0.2,0.9,0.99
4_12_9,0.2,0.9,1.0
0_12_10,0.2,1.0,1.0
1_12_10,0.2,1.0,0.99
2_12_10,0.2,1.0,1.0
3_12_10,0.2,1.0,0.99
4_12_10,0.2,1.0,1.0
0_13_0,0.3,0.0,3.1796844237288405e-12
1_13_0,0.3,0.0,2.3185810955934778e-08
2_13_0,0.3,0.0,2.910933188995391e-09
3_13_0,0.3,0.0,8.712408398904553e-18
4_13_0,0.3,0.0,2.8306086013285563e-08
0_13_1,0.3,0.1,1.5683382980050002e-05
1_13_1,0.3,0.1,1.4821846175202442e-06
2_13_1,0.3,0.1,4.382179844046777e-13
3_13_1,0.3,0.1,2.984380680957676e-08
4_13_1,0.3,0.1,8.675536511546569e-08
0_13_2,0.3,0.2,2.0491038120055944e-05
1_13_2,0.3,0.2,1.5881410094352679e-06
2_13_2,0.3,0.2,2.7391848935144063e-08
3_13_2,0.3,0.2,5.743522146954156e-10
4_13_2,0.3,0.2,2.988122732548603e-07
0_13_3,0.3,0.3,0.00011806081660095921
1_13_3,0.3,0.3,2.617725405483713e-06
2_13_3,0.3,0.3,7.198685049598192e-08
3_13_3,0.3,0.3,2.7257683793390148e-06
4_13_3,0.3,0.3,4.018653834803752e-08
0_13_4,0.3,0.4,0.0006292599688264097
1_13_4,0.3,0.4,0.0010564365519865376
2_13_4,0.3,0.4,5.060841489818606e-06
3_13_4,0.3,0.4,0.0005426540354549653
4_13_4,0.3,0.4,0.0006655611787219762
0_13_5,0.3,0.5,0.0015639983769097014
1_13_5,0.3,0.5,0.0013515026363978338
2_13_5,0.3,0.5,0.00028637318387408233
3_13_5,0.3,0.5,0.0014275400337166125
4_13_5,0.3,0.5,0.0008487347605149566
0_13_6,0.3,0.6,0.006228975092506733
1_13_6,0.3,0.6,0.003999157901395444
2_13_6,0.3,0.6,0.004515107223231693
3_13_6,0.3,0.6,0.013606526132059451
4_13_6,0.3,0.6,0.0014662842911780242
0_13_7,0.3,0.7,0.16529587578333943
1_13_7,0.3,0.7,0.16494993991055598
2_13_7,0.3,0.7,0.20075588182281107
3_13_7,0.3,0.7,0.23024142836072706
4_13_7,0.3,0.7,0.35022169546848647
0_13_8,0.3,0.8,0.9984039788291436
1_13_8,0.3,0.8,0.9827369813401319
2_13_8,0.3,0.8,0.9694679602062027
3_13_8,0.3,0.8,0.999994371913363
4_13_8,0.3,0.8,0.9962439833726012
0_13_9,0.3,0.9,0.9963005926809868
1_13_9,0.3,0.9,0.980557912544551
2_13_9,0.3,0.9,0.9697823494460843
3_13_9,0.3,0.9,0.9999964965216229
4_13_9,0.3,0.9,0.9947257312116088
0_13_10,0.3,1.0,0.9946827863398868
1_13_10,0.3,1.0,0.9784626480981415
2_13_10,0.3,1.0,0.9697823494460843
3_13_10,0.3,1.0,0.9999972277589958
4_13_10,0.3,1.0,0.9884393184673522
0_14_0,0.4,0.0,1.4242453302197307e-13
1_14_0,0.4,0.0,1.2746775267349335e-13
2_14_0,0.4,0.0,5.664422721244363e-17
3_14_0,0.4,0.0,1.4119499059179838e-13
4_14_0,0.4,0.0,1.195118659224495e-17
0_14_1,0.4,0.1,6.186588397207256e-14
1_14_1,0.4,0.1,2.526516474367019e-10
2_14_1,0.4,0.1,1.8763758264414785e-10
3_14_1,0.4,0.1,7.1178816337549706e-12
4_14_1,0.4,0.1,4.566357854229853e-14
0_14_2,0.4,0.2,2.2912365344210574e-10
1_14_2,0.4,0.2,2.088875281557056e-09
2_14_2,0.4,0.2,1.5172471861479026e-11
3_14_2,0.4,0.2,2.1595388012387335e-11
4_14_2,0.4,0.2,8.38714363983748e-11
0_14_3,0.4,0.3,1.4117988723767893e-08
1_14_3,0.4,0.3,2.227106672949722e-07
2_14_3,0.4,0.3,2.856338769346624e-08
3_14_3,0.4,0.3,1.8647106041980772e-07
4_14_3,0.4,0.3,3.2629597558142157e-09
0_14_4,0.4,0.4,3.0106657957507663e-06
1_14_4,0.4,0.4,3.867576375133098e-05
2_14_4,0.4,0.4,1.545999776612122e-05
3_14_4,0.4,0.4,0.00018360136734402183
4_14_4,0.4,0.4,0.00013497269859621296
0_14_5,0.4,0.5,0.0002500007344259326
1_14_5,0.4,0.5,0.0011033482902389502
2_14_5,0.4,0.5,0.0007979666783932324
3_14_5,0.4,0.5,0.0003588244570747152
4_14_5,0.4,0.5,6.234851558393479e-05
0_14_6,0.4,0.6,0.0417891253458387
1_14_6,0.4,0.6,0.02915209534377774
2_14_6,0.4,0.6,0.014025490647351837
3_14_6,0.4,0.6,0.015543332424508689
4_14_6,0.4,0.6,0.02256544054056487
0_14_7,0.4,0.7,0.28800189301675605
1_14_7,0.4,0.7,0.2478136778138919
2_14_7,0.4,0.7,0.3316168469323101
3_14_7,0.4,0.7,0.37119068085869017
4_14_7,0.4,0.7,0.32553295490218676
0_14_8,0.4,0.8,0.9678468084263575
1_14_8,0.4,0.8,0.9784018901681317
2_14_8,0.4,0.8,0.9719779938439831
3_14_8,0.4,0.8,0.9730993709548047
4_14_8,0.4,0.8,0.9682282749378708
0_14_9,0.4,0.9,0.9669701351392457
1_14_9,0.4,0.9,0.9784018901681317
2_14_9,0.4,0.9,0.9715486605069427
3_14_9,0.4,0.9,0.9758046713442334
4_14_9,0.4,0.9,0.9679820692034626
0_14_10,0.4,1.0,0.9668997754777126
1_14_10,0.4,1.0,0.9784018901681317
2_14_10,0.4,1.0,0.9715486605069427
3_14_10,0.4,1.0,0.9753845064982889
4_14_10,0.4,1.0,0.9679820692034626
0_15_0,0.5,0.0,1.2099004036772328e-12
1_15_0,0.5,0.0,7.716035818822153e-10
2_15_0,0.5,0.0,6.224757573831013e-11
3_15_0,0.5,0.0,1.8433571072981259e-13
4_15_0,0.5,0.0,2.2607348839034855e-12
0_15_1,0.5,0.1,8.306230066265368e-09
1_15_1,0.5,0.1,2.7687362965922503e-08
2_15_1,0.5,0.1,1.2689248305771649e-09
3_15_1,0.5,0.1,1.1347836287356584e-11
4_15_1,0.5,0.1,6.986371070371525e-10
0_15_2,0.5,0.2,1.8257643999297594e-08
1_15_2,0.5,0.2,3.057295735952632e-07
2_15_2,0.5,0.2,5.369343399204517e-09
3_15_2,0.5,0.2,1.1682896500867132e-10
4_15_2,0.5,0.2,7.30656997098938e-07
0_15_3,0.5,0.3,9.012655921927987e-07
1_15_3,0.5,0.3,8.282437766365714e-06
2_15_3,0.5,0.3,5.108399174342937e-06
3_15_3,0.5,0.3,5.766804343723884e-07
4_15_3,0.5,0.3,8.619731888495111e-06
0_15_4,0.5,0.4,9.372261402830514e-05
1_15_4,0.5,0.4,0.00033163810487258516
2_15_4,0.5,0.4,0.00013175011031152646
3_15_4,0.5,0.4,3.794181753923513e-05
4_15_4,0.5,0.4,8.245729129842157e-05
0_15_5,0.5,0.5,0.0016667576884516059
1_15_5,0.5,0.5,0.006443764755940458
2_15_5,0.5,0.5,0.002315016925082998
3_15_5,0.5,0.5,0.0009018676003271587
4_15_5,0.5,0.5,0.0011274098043941826
0_15_6,0.5,0.6,0.06506500434574387
1_15_6,0.5,0.6,0.05019818849934002
2_15_6,0.5,0.6,0.06007112061773239
3_15_6,0.5,0.6,0.06647115075089914
4_15_6,0.5,0.6,0.058379891566356965
0_15_7,0.5,0.7,0.34209172603883653
1_15_7,0.5,0.7,0.36334825376844343
2_15_7,0.5,0.7,0.395953979259737
3_15_7,0.5,0.7,0.4393565933432329
4_15_7,0.5,0.7,0.5016652571658058
0_15_8,0.5,0.8,0.9759168308078824
1_15_8,0.5,0.8,0.9870503689387489
2_15_8,0.5,0.8,0.9902988407667831
3_15_8,0.5,0.8,0.9786321134995855
4_15_8,0.5,0.8,0.9784018901681317
0_15_9,0.5,0.9,0.9758787251830091
1_15_9,0.5,0.9,0.9870503689387489
2_15_9,0.5,0.9,0.9902835879323094
3_15_9,0.5,0.9,0.9784349259672428
4_15_9,0.5,0.9,0.9784018901681317
0_15_10,0.5,1.0,0.9758787251830091
1_15_10,0.5,1.0,0.9869932212633518
2_15_10,0.5,1.0,0.9902835879323094
3_15_10,0.5,1.0,0.9784018901681317
4_15_10,0.5,1.0,0.9783688832448664
0_16_0,0.6,0.0,2.6139062118109374e-08
1_16_0,0.6,0.0,3.181038285946385e-09
2_16_0,0.6,0.0,1.962726692229197e-08
3_16_0,0.6,0.0,9.256816493764993e-10
4_16_0,0.6,0.0,6.098629150337169e-10
0_16_1,0.6,0.1,1.10075092913493e-07
1_16_1,0.6,0.1,5.875538308760813e-07
2_16_1,0.6,0.1,5.335734199314444e-08
3_16_1,0.6,0.1,6.830171963938238e-08
4_16_1,0.6,0.1,2.182190616823784e-07
0_16_2,0.6,0.2,8.219966899936497e-07
1_16_2,0.6,0.2,2.4234159738150887e-05
2_16_2,0.6,0.2,1.0088018538215835e-06
3_16_2,0.6,0.2,4.439871080019268e-07
4_16_2,0.6,0.2,3.1846846537050252e-06
0_16_3,0.6,0.3,6.560255049179196e-05
1_16_3,0.6,0.3,0.00022945973548898715
2_16_3,0.6,0.3,3.7217080148751385e-05
3_16_3,0.6,0.3,3.198099571989769e-05
4_16_3,0.6,0.3,3.660081094527962e-05
0_16_4,0.6,0.4,0.000470436699999006
1_16_4,0.6,0.4,0.000584901018645099
2_16_4,0.6,0.4,0.00014457779466959332
3_16_4,0.6,0.4,0.0007288380834850279
4_16_4,0.6,0.4,0.0006846547566725385
0_16_5,0.6,0.5,0.0128057590012296
1_16_5,0.6,0.5,0.006229121659734859
2_16_5,0.6,0.5,0.014681718527990651
3_16_5,0.6,0.5,0.007867155689935587
4_16_5,0.6,0.5,0.0060816751806442165
0_16_6,0.6,0.6,0.12904786841305224
1_16_6,0.6,0.6,0.09094506509625624
2_16_6,0.6,0.6,0.10679522874931212
3_16_6,0.6,0.6,0.12067150808968934
4_16_6,0.6,0.6,0.10949181014412432
0_16_7,0.6,0.7,0.37321750912289214
1_16_7,0.6,0.7,0.4171344656947797
2_16_7,0.6,0.7,0.4852182607469324
3_16_7,0.6,0.7,0.5057965253964578
4_16_7,0.6,0.7,0.6028931395507442
0_16_8,0.6,0.8,0.9758787251830091
1_16_8,0.6,0.8,0.9869932212633518
2_16_8,0.6,0.8,0.9940038095244758
3_16_8,0.6,0.8,0.9811523564715444
4_16_8,0.6,0.8,0.9869749010404326
0_16_9,0.6,0.9,0.9758787251830091
1_16_9,0.6,0.9,0.9869749010404326
2_16_9,0.6,0.9,0.9940038095244758
3_16_9,0.6,0.9,0.9811243072756399
4_16_9,0.6,0.9,0.9869749010404326
0_16_10,0.6,1.0,0.9758406483522285
1_16_10,0.6,1.0,0.9869749010404326
2_16_10,0.6,1.0,0.993989972781628
3_16_10,0.6,1.0,0.9811243072756399
4_16_10,0.6,1.0,0.9869749010404326
0_17_0,0.7,0.0,3.4102207112473436e-06
1_17_0,0.7,0.0,7.119754917580365e-06
2_17_0,0.7,0.0,1.3246725235554055e-07
3_17_0,0.7,0.0,3.928197755584765e-07
4_17_0,0.7,0.0,5.364654340814108e-08
0_17_1,0.7,0.1,1.4976406987700443e-06
1_17_1,0.7,0.1,1.5458792333866086e-05
2_17_1,0.7,0.1,6.214162115961026e-06
3_17_1,0.7,0.1,1.606591163131926e-06
4_17_1,0.7,0.1,3.246376664139018e-06
0_17_2,0.7,0.2,9.946960162267534e-06
1_17_2,0.7,0.2,5.0576687247717636e-05
2_17_2,0.7,0.2,0.00010213134656590742
3_17_2,0.7,0.2,1.6443058067175666e-05
4_17_2,0.7,0.2,2.3823646752791675e-05
0_17_3,0.7,0.3,0.0003119172827361934
1_17_3,0.7,0.3,0.00021790731934119678
2_17_3,0.7,0.3,0.0002284107446992683
3_17_3,0.7,0.3,0.0002723390542618531
4_17_3,0.7,0.3,0.0002885365273038973
0_17_4,0.7,0.4,0.002312082067076523
1_17_4,0.7,0.4,0.002100816550586539
2_17_4,0.7,0.4,0.0009222188127944808
3_17_4,0.7,0.4,0.0023913144014634435
4_17_4,0.7,0.4,0.0036631026213409367
0_17_5,0.7,0.5,0.027929416476289774
1_17_5,0.7,0.5,0.02234795039201349
2_17_5,0.7,0.5,0.03491115310415515
3_17_5,0.7,0.5,0.02129319890752038
4_17_5,0.7,0.5,0.019920089201765728
0_17_6,0.7,0.6,0.16184727719708075
1_17_6,0.7,0.6,0.13090162709190195
2_17_6,0.7,0.6,0.15611718443135852
3_17_6,0.7,0.6,0.18755451422267655
4_17_6,0.7,0.6,0.15432663857781684
0_17_7,0.7,0.7,0.48538722861819644
1_17_7,0.7,0.7,0.4786294593815318
2_17_7,0.7,0.7,0.5503343197276529
3_17_7,0.7,0.7,0.5690196634565222
4_17_7,0.7,0.7,0.7764792169001873
0_17_8,0.7,0.8,0.9901742576744536
1_17_8,0.7,0.8,0.9901742576744536
2_17_8,0.7,0.8,0.9940038095244758
3_17_8,0.7,0.8,0.9869932212633518
4_17_8,0.7,0.8,0.9901742576744536
0_17_9,0.7,0.9,0.9901742576744536
1_17_9,0.7,0.9,0.9901742576744536
2_17_9,0.7,0.9,0.993989972781628
3_17_9,0.7,0.9,0.9869749010404326
4_17_9,0.7,0.9,0.9901742576744536
0_17_10,0.7,1.0,0.9901742576744536
1_17_10,0.7,1.0,0.9901742576744536
2_17_10,0.7,1.0,0.993989972781628
3_17_10,0.7,1.0,0.9869749010404326
4_17_10,0.7,1.0,0.9901742576744536
0_18_0,0.8,0.0,1.3533628595306002e-06
1_18_0,0.8,0.0,4.19373869571581e-06
2_18_0,0.8,0.0,4.151893887108119e-06
3_18_0,0.8,0.0,1.366233552326066e-06
4_18_0,0.8,0.0,2.4715298995669303e-06
0_18_1,0.8,0.1,1.0281863505409956e-05
1_18_1,0.8,0.1,4.950371118818407e-05
2_18_1,0.8,0.1,0.0001269557258658865
3_18_1,0.8,0.1,1.8108354567143244e-05
4_18_1,0.8,0.1,1.7907938733747497e-05
0_18_2,0.8,0.2,0.00013075842288141828
1_18_2,0.8,0.2,0.0003821974014525288
2_18_2,0.8,0.2,9.063740785204892e-05
3_18_2,0.8,0.2,5.667214484800108e-05
4_18_2,0.8,0.2,6.350876886745095e-05
0_18_3,0.8,0.3,0.00099966232285725
1_18_3,0.8,0.3,0.0007562815159527295
2_18_3,0.8,0.3,0.0003122141835534409
3_18_3,0.8,0.3,0.00034311676229801196
4_18_3,0.8,0.3,0.00157399432257987
0_18_4,0.8,0.4,0.005939541598183482
1_18_4,0.8,0.4,0.006694938618855703
2_18_4,0.8,0.4,0.005579488206027356
3_18_4,0.8,0.4,0.011311446770172609
4_18_4,0.8,0.4,0.008751907008367131
0_18_5,0.8,0.5,0.0332462102747338
1_18_5,0.8,0.5,0.039466370829965555
2_18_5,0.8,0.5,0.05190740774175068
3_18_5,0.8,0.5,0.05529470686388013
4_18_5,0.8,0.5,0.022967874082550983
0_18_6,0.8,0.6,0.19513304207551513
1_18_6,0.8,0.6,0.14048215959833024
2_18_6,0.8,0.6,0.16966720981425387
3_18_6,0.8,0.6,0.19820074900096432
4_18_6,0.8,0.6,0.2138621750597654
0_18_7,0.8,0.7,0.48012625125751063
1_18_7,0.8,0.7,0.5425470499537817
2_18_7,0.8,0.7,0.5640030144294305
3_18_7,0.8,0.7,0.6869668648910076
4_18_7,0.8,0.7,0.9154583647520584
0_18_8,0.8,0.8,0.993989972781628
1_18_8,0.8,0.8,0.993989972781628
2_18_8,0.8,0.8,0.993989972781628
3_18_8,0.8,0.8,0.993989972781628
4_18_8,0.8,0.8,0.993989972781628
0_18_9,0.8,0.9,0.993989972781628
1_18_9,0.8,0.9,0.993989972781628
2_18_9,0.8,0.9,0.993989972781628
3_18_9,0.8,0.9,0.993989972781628
4_18_9,0.8,0.9,0.993989972781628
0_18_10,0.8,1.0,0.993989972781628
1_18_10,0.8,1.0,0.993989972781628
2_18_10,0.8,1.0,0.993989972781628
3_18_10,0.8,1.0,0.993989972781628
4_18_10,0.8,1.0,0.993989972781628
0_19_0,0.9,0.0,1.3578917637223408e-05
1_19_0,0.9,0.0,1.3403285811094533e-05
2_19_0,0.9,0.0,0.00016223926611983055
3_19_0,0.9,0.0,9.438713333829576e-06
4_19_0,0.9,0.0,5.69660334139582e-06
0_19_1,0.9,0.1,4.067459842749935e-05
1_19_1,0.9,0.1,0.00011319896478013825
2_19_1,0.9,0.1,1.4049893251894886e-05
3_19_1,0.9,0.1,2.9754424841647413e-05
4_19_1,0.9,0.1,6.208856724128124e-05
0_19_2,0.9,0.2,0.0006170035873574733
1_19_2,0.9,0.2,0.0003168257134189552
2_19_2,0.9,0.2,0.00017497189014429438
3_19_2,0.9,0.2,0.00023457090567966605
4_19_2,0.9,0.2,0.0006869106103008463
0_19_3,0.9,0.3,0.003495036644098605
1_19_3,0.9,0.3,0.0037408031282351014
2_19_3,0.9,0.3,0.0017779319837741832
3_19_3,0.9,0.3,0.0018652671527875008
4_19_3,0.9,0.3,0.004641328204259594
0_19_4,0.9,0.4,0.006903038183591758
1_19_4,0.9,0.4,0.009481778442677512
2_19_4,0.9,0.4,0.013631607951631881
3_19_4,0.9,0.4,0.012945664499228966
4_19_4,0.9,0.4,0.017390516696210324
0_19_5,0.9,0.5,0.06071931919360148
1_19_5,0.9,0.5,0.05445579782553707
2_19_5,0.9,0.5,0.07810056373371649
3_19_5,0.9,0.5,0.08034590911162684
4_19_5,0.9,0.5,0.05987934326228993
0_19_6,0.9,0.6,0.21603000960283475
1_19_6,0.9,0.6,0.19657429013485886
2_19_6,0.9,0.6,0.20533447970369398
3_19_6,0.9,0.6,0.2782913275896367
4_19_6,0.9,0.6,0.2188719696333136
0_19_7,0.9,0.7,0.5387492528989266
1_19_7,0.9,0.7,0.6377568229797659
2_19_7,0.9,0.7,0.6052635354384134
3_19_7,0.9,0.7,0.713732943885387
4_19_7,0.9,0.7,0.9938188315318466
0_19_8,0.9,0.8,0.993989972781628
1_19_8,0.9,0.8,0.993989972781628
2_19_8,0.9,0.8,0.993989972781628
3_19_8,0.9,0.8,0.993989972781628
4_19_8,0.9,0.8,0.993989972781628
0_19_9,0.9,0.9,0.993989972781628
1_19_9,0.9,0.9,0.993989972781628
2_19_9,0.9,0.9,0.993989972781628
3_19_9,0.9,0.9,0.993989972781628
4_19_9,0.9,0.9,0.993989972781628
0_19_10,0.9,1.0,0.993989972781628
1_19_10,0.9,1.0,0.993989972781628
2_19_10,0.9,1.0,0.993989972781628
3_19_10,0.9,1.0,0.993989972781628
4_19_10,0.9,1.0,0.993989972781628
0_20_0,1.0,0.0,0.0024302953933042323
1_20_0,1.0,0.0,0.0024302953933042323
2_20_0,1.0,0.0,0.0024302953933042323
3_20_0,1.0,0.0,0.0021491667319928453
4_20_0,1.0,0.0,0.002702864649664324
0_20_1,1.0,0.1,0.0002608006656533554
1_20_1,1.0,0.1,0.00030045568730501757
2_20_1,1.0,0.1,0.00045274857633593476
3_20_1,1.0,0.1,0.0006225922893820944
4_20_1,1.0,0.1,0.00010279135968615616
0_20_2,1.0,0.2,0.0023362912089973232
1_20_2,1.0,0.2,0.001574954504803533
2_20_2,1.0,0.2,0.0005276284176394754
3_20_2,1.0,0.2,0.0011635654770910575
4_20_2,1.0,0.2,0.0013971370902485336
0_20_3,1.0,0.3,0.007494249418933781
1_20_3,1.0,0.3,0.005332544730421776
2_20_3,1.0,0.3,0.0027266175759062122
3_20_3,1.0,0.3,0.004619959789302002
4_20_3,1.0,0.3,0.005682773594280728
0_20_4,1.0,0.4,0.024729555337714496
1_20_4,1.0,0.4,0.022922166694045384
2_20_4,1.0,0.4,0.01658940345918043
3_20_4,1.0,0.4,0.014465279106779153
4_20_4,1.0,0.4,0.02348612564643458
0_20_5,1.0,0.5,0.07954883376561278
1_20_5,1.0,0.5,0.07789653242265279
2_20_5,1.0,0.5,0.09283101898380731
3_20_5,1.0,0.5,0.07237822544410463
4_20_5,1.0,0.5,0.06955330930342661
0_20_6,1.0,0.6,0.24905916624873073
1_20_6,1.0,0.6,0.21974480424448103
2_20_6,1.0,0.6,0.2511522435066458
3_20_6,1.0,0.6,0.2731942824396472
4_20_6,1.0,0.6,0.24545694126939244
0_20_7,1.0,0.7,0.5651682987058793
1_20_7,1.0,0.7,0.5944991748537611
2_20_7,1.0,0.7,0.6167628718113192
3_20_7,1.0,0.7,0.8156597893317301
4_20_7,1.0,0.7,0.9937712185766481
0_20_8,1.0,0.8,0.993989972781628
1_20_8,1.0,0.8,0.993989972781628
2_20_8,1.0,0.8,0.993989972781628
3_20_8,1.0,0.8,0.993989972781628
4_20_8,1.0,0.8,0.993989972781628
0_20_9,1.0,0.9,0.993989972781628
1_20_9,1.0,0.9,0.993989972781628
2_20_9,1.0,0.9,0.993989972781628
3_20_9,1.0,0.9,0.993989972781628
4_20_9,1.0,0.9,0.993989972781628
0_20_10,1.0,1.0,0.993989972781628
1_20_10,1.0,1.0,0.993989972781628
2_20_10,1.0,1.0,0.993989972781628
3_20_10,1.0,1.0,0.993989972781628
4_20_10,1.0,1.0,0.993989972781628
